state,district,month,ASSI,assi_after_centers,assi_after_bio_drive
Arunachal Pradesh,Papum Pare,2025-12-01,-0.6030465260186268,-0.6030465260186268,-0.6030465260186268
Arunachal Pradesh,Shi-yomi,2025-03-01,-0.9668824823698529,-0.9668824823698529,-0.9668824823698529
Arunachal Pradesh,Shi-yomi,2025-04-01,-0.9369583414211342,-0.9369583414211342,-0.9369583414211342
Arunachal Pradesh,Shi-yomi,2025-05-01,-0.904542259069401,-0.904542259069401,-0.904542259069401
Arunachal Pradesh,Shi-yomi,2025-06-01,-0.9281764708929011,-0.9281764708929011,-0.9281764708929011
Arunachal Pradesh,Shi-yomi,2025-07-01,-0.8778781354659955,-0.8778781354659955,-0.8778781354659955
Arunachal Pradesh,Shi-yomi,2025-09-01,-0.011517198268064584,-0.011517198268064584,-0.011517198268064584
Arunachal Pradesh,Shi-yomi,2025-10-01,-0.7106658036238181,-0.7106658036238181,-0.7106658036238181
Arunachal Pradesh,Shi-yomi,2025-11-01,0.23829231556869584,0.23829231556869584,0.23829231556869584
Arunachal Pradesh,Shi-yomi,2025-12-01,-1.106001217557134,-1.106001217557134,-1.106001217557134
Arunachal Pradesh,Siang,2025-03-01,-0.6023383964295568,-0.6023383964295568,-0.6023383964295568
Arunachal Pradesh,Siang,2025-04-01,-0.7019462292319331,-0.7019462292319331,-0.7019462292319331
Arunachal Pradesh,Siang,2025-05-01,-0.6943309724492542,-0.6943309724492542,-0.6943309724492542
Arunachal Pradesh,Siang,2025-06-01,-0.7307558806883149,-0.7307558806883149,-0.7307558806883149
Arunachal Pradesh,Siang,2025-07-01,-0.7019462292319331,-0.7019462292319331,-0.7019462292319331
Arunachal Pradesh,Siang,2025-09-01,0.23580229254267768,0.23580229254267768,0.23580229254267768
Arunachal Pradesh,Siang,2025-10-01,-1.0189448651087796,-1.0189448651087796,-1.0189448651087796
Arunachal Pradesh,Siang,2025-11-01,-0.6697274334652576,-0.6697274334652576,-0.6697274334652576
Arunachal Pradesh,Siang,2025-12-01,-0.9454557424839691,-0.9454557424839691,-0.9454557424839691
Arunachal Pradesh,Tawang,2025-03-01,-0.5817828516178744,-0.5817828516178744,-0.5817828516178744
Arunachal Pradesh,Tawang,2025-04-01,-0.6169090025720032,-0.6169090025720032,-0.6169090025720032
Arunachal Pradesh,Tawang,2025-05-01,-0.6444350892852353,-0.6444350892852353,-0.6444350892852353
Arunachal Pradesh,Tawang,2025-06-01,-0.6897506405217555,-0.6897506405217555,-0.6897506405217555
Arunachal Pradesh,Tawang,2025-07-01,-0.6915669579460991,-0.6915669579460991,-0.6915669579460991
Arunachal Pradesh,Tawang,2025-09-01,0.2678540686010544,0.2678540686010544,0.2678540686010544
Arunachal Pradesh,Tawang,2025-10-01,-0.727809037962977,-0.727809037962977,-0.727809037962977
Arunachal Pradesh,Tawang,2025-11-01,-0.4821057448495815,-0.4821057448495815,-0.4821057448495815
Arunachal Pradesh,Tawang,2025-12-01,-0.7014449615633628,-0.7014449615633628,-0.7014449615633628
Arunachal Pradesh,Tirap,2025-03-01,-0.5769725979032851,-0.5769725979032851,-0.5769725979032851
Arunachal Pradesh,Tirap,2025-04-01,-0.7019462292319331,-0.7019462292319331,-0.7019462292319331
Arunachal Pradesh,Tirap,2025-05-01,-0.6726423809569179,-0.6726423809569179,-0.6726423809569179
Arunachal Pradesh,Tirap,2025-06-01,-0.6734556763301571,-0.6734556763301571,-0.6734556763301571
Arunachal Pradesh,Tirap,2025-07-01,-0.6897506405217555,-0.6897506405217555,-0.6897506405217555
Arunachal Pradesh,Tirap,2025-09-01,0.2449179444623393,0.2449179444623393,0.2449179444623393
Arunachal Pradesh,Tirap,2025-10-01,-0.4732999080555528,-0.4732999080555528,-0.4732999080555528
Arunachal Pradesh,Tirap,2025-11-01,-0.4286980915715193,-0.4286980915715193,-0.4286980915715193
Arunachal Pradesh,Tirap,2025-12-01,-0.8830289407698146,-0.8830289407698146,-0.8830289407698146
Arunachal Pradesh,Upper Siang,2025-03-01,-0.6832150704901738,-0.6832150704901738,-0.6832150704901738
Arunachal Pradesh,Upper Siang,2025-04-01,-0.6809674777798482,-0.6809674777798482,-0.6809674777798482
Arunachal Pradesh,Upper Siang,2025-05-01,-0.648574815440969,-0.648574815440969,-0.648574815440969
Arunachal Pradesh,Upper Siang,2025-06-01,-0.75613703476656,-0.75613703476656,-0.75613703476656
Arunachal Pradesh,Upper Siang,2025-07-01,-0.7547646732158897,-0.7547646732158897,-0.7547646732158897
Arunachal Pradesh,Upper Siang,2025-09-01,0.3439120185636894,0.3439120185636894,0.3439120185636894
Arunachal Pradesh,Upper Siang,2025-10-01,-0.5408346461586089,-0.5408346461586089,-0.5408346461586089
Arunachal Pradesh,Upper Siang,2025-11-01,-0.702795667296572,-0.702795667296572,-0.702795667296572
Arunachal Pradesh,Upper Siang,2025-12-01,-0.7213458017782632,-0.7213458017782632,-0.7213458017782632
Arunachal Pradesh,Upper Subansiri,2025-03-01,-0.3692716298119717,-0.3692716298119717,-0.3692716298119717
Arunachal Pradesh,Upper Subansiri,2025-04-01,-0.498820159495875,-0.498820159495875,-0.498820159495875
Arunachal Pradesh,Upper Subansiri,2025-05-01,-0.500880212736112,-0.500880212736112,-0.500880212736112
Arunachal Pradesh,Upper Subansiri,2025-06-01,-0.5262284171572493,-0.5262284171572493,-0.5262284171572493
Arunachal Pradesh,Upper Subansiri,2025-07-01,-0.5118538057791453,-0.5118538057791453,-0.5118538057791453
Arunachal Pradesh,Upper Subansiri,2025-09-01,0.3213686748933911,0.3213686748933911,0.3213686748933911
Arunachal Pradesh,Upper Subansiri,2025-10-01,-0.7366211829073102,-0.7366211829073102,-0.7366211829073102
Arunachal Pradesh,Upper Subansiri,2025-11-01,-0.4442825264393644,-0.4442825264393644,-0.4442825264393644
Arunachal Pradesh,Upper Subansiri,2025-12-01,-0.6492323720375622,-0.6492323720375622,-0.6492323720375622
Arunachal Pradesh,West Kameng,2025-03-01,-0.45193349327976395,-0.45193349327976395,-0.45193349327976395
Arunachal Pradesh,West Kameng,2025-04-01,-0.4070016004559745,-0.4070016004559745,-0.4070016004559745
Arunachal Pradesh,West Kameng,2025-05-01,-0.4678532615092752,-0.4678532615092752,-0.4678532615092752
Arunachal Pradesh,West Kameng,2025-06-01,-0.4473373311018084,-0.4473373311018084,-0.4473373311018084
Arunachal Pradesh,West Kameng,2025-07-01,0.31808641792408454,0.31808641792408454,0.31808641792408454
Arunachal Pradesh,West Kameng,2025-09-01,-0.4326521323364769,-0.4326521323364769,-0.4326521323364769
Arunachal Pradesh,West Kameng,2025-10-01,-0.6384204664163827,-0.6384204664163827,-0.6384204664163827
Arunachal Pradesh,West Kameng,2025-11-01,-0.44451746208028764,-0.44451746208028764,-0.44451746208028764
Arunachal Pradesh,West Kameng,2025-12-01,-0.5978361430505709,-0.5978361430505709,-0.5978361430505709
Arunachal Pradesh,West Siang,2025-03-01,-0.319016816702288,-0.319016816702288,-0.319016816702288
Arunachal Pradesh,West Siang,2025-04-01,-0.5525661131975912,-0.5525661131975912,-0.5525661131975912
Arunachal Pradesh,West Siang,2025-05-01,-0.5252111915269051,-0.5252111915269051,-0.5252111915269051
Arunachal Pradesh,West Siang,2025-06-01,-0.5471281898018252,-0.5471281898018252,-0.5471281898018252
Arunachal Pradesh,West Siang,2025-07-01,-0.5418534483836654,-0.5418534483836654,-0.5418534483836654
Arunachal Pradesh,West Siang,2025-09-01,0.46597055333647763,0.46597055333647763,0.46597055333647763
Arunachal Pradesh,West Siang,2025-10-01,-0.6655932953920606,-0.6655932953920606,-0.6655932953920606
Arunachal Pradesh,West Siang,2025-11-01,-0.34557935741482226,-0.34557935741482226,-0.34557935741482226
Arunachal Pradesh,West Siang,2025-12-01,-0.648321956127797,-0.648321956127797,-0.648321956127797
Assam,Bajali,2025-09-01,-0.6467242356845538,-0.6467242356845538,-0.6467242356845538
Assam,Bajali,2025-10-01,-1.0666300970334603,-1.0666300970334603,-1.0666300970334603
Assam,Bajali,2025-11-01,-0.2713376136320128,-0.2713376136320128,-0.2713376136320128
Assam,Bajali,2025-12-01,-0.7354180455101872,-0.7354180455101872,-0.7354180455101872
Assam,Baksa,2025-03-01,-0.1466302115028135,-0.1466302115028135,-0.1466302115028135
Assam,Baksa,2025-04-01,0.5619996627578927,0.5619996627578927,0.5619996627578927
Assam,Baksa,2025-05-01,-0.7119654340899999,-0.7119654340899999,-0.7119654340899999
Assam,Baksa,2025-06-01,-0.5637754406172222,-0.5637754406172222,-0.5637754406172222
Assam,Baksa,2025-07-01,0.445503154117263,0.445503154117263,0.445503154117263
Assam,Baksa,2025-09-01,0.5863510797946078,0.5863510797946078,0.5863510797946078
Assam,Baksa,2025-10-01,-0.27524507784544694,-0.27524507784544694,-0.27524507784544694
Assam,Baksa,2025-11-01,-0.28062587427241337,-0.28062587427241337,-0.28062587427241337
Assam,Baksa,2025-12-01,-0.20184511906118355,-0.20184511906118355,-0.20184511906118355
Assam,Barpeta,2025-03-01,0.02523117792286675,0.02523117792286675,0.02523117792286675
Assam,Barpeta,2025-04-01,0.7651394931625968,0.7651394931625968,0.7651394931625968
Assam,Barpeta,2025-05-01,-0.14863428616107457,-0.14863428616107457,-0.14863428616107457
Assam,Barpeta,2025-06-01,0.6957639863697389,0.6957639863697389,0.6957639863697389
Assam,Barpeta,2025-07-01,0.7538947993861599,0.7538947993861599,0.7538947993861599
Assam,Barpeta,2025-09-01,-0.04593135233199461,-0.04593135233199461,-0.04593135233199461
Assam,Barpeta,2025-10-01,-0.1816449275038861,-0.1816449275038861,-0.1816449275038861
Assam,Barpeta,2025-11-01,0.04895065521301311,0.04895065521301311,0.04895065521301311
Assam,Barpeta,2025-12-01,-0.12095407305140819,-0.12095407305140819,-0.12095407305140819
Assam,Biswanath,2025-03-01,-0.1457070678558752,-0.1457070678558752,-0.1457070678558752
Assam,Biswanath,2025-04-01,0.48180046991519987,0.48180046991519987,0.48180046991519987
Assam,Biswanath,2025-05-01,-0.8086727480261013,-0.8086727480261013,-0.8086727480261013
Assam,Biswanath,2025-06-01,-0.4502709566481968,-0.4502709566481968,-0.4502709566481968
Assam,Biswanath,2025-07-01,-0.4678532615092752,-0.4678532615092752,-0.4678532615092752
Assam,Biswanath,2025-09-01,0.5576199956340283,0.5576199956340283,0.5576199956340283
Assam,Biswanath,2025-10-01,-0.42524270286021343,-0.42524270286021343,-0.42524270286021343
Assam,Biswanath,2025-11-01,-0.07196211332866355,-0.07196211332866355,-0.07196211332866355
Assam,Biswanath,2025-12-01,-0.4076274891356459,-0.4076274891356459,-0.4076274891356459
Assam,Bongaigaon,2025-03-01,-0.04250458947837805,-0.04250458947837805,-0.04250458947837805
Assam,Bongaigaon,2025-04-01,0.7375289770383193,0.7375289770383193,0.7375289770383193
Assam,Bongaigaon,2025-05-01,-0.4824857716492878,-0.4824857716492878,-0.4824857716492878
Assam,Bongaigaon,2025-06-01,-0.5570085623105369,-0.5570085623105369,-0.5570085623105369
Assam,Bongaigaon,2025-07-01,0.7252488877911741,0.7252488877911741,0.7252488877911741
Assam,Bongaigaon,2025-09-01,0.6929220472869914,0.6929220472869914,0.6929220472869914
Assam,Bongaigaon,2025-10-01,-0.31721049621713504,-0.31721049621713504,-0.31721049621713504
Assam,Bongaigaon,2025-11-01,-0.03473696800985249,-0.03473696800985249,-0.03473696800985249
Assam,Bongaigaon,2025-12-01,-0.18702641557878844,-0.18702641557878844,-0.18702641557878844
Assam,Cachar,2025-03-01,0.3415641463128476,0.3415641463128476,0.3415641463128476
Assam,Cachar,2025-04-01,0.7682561023188174,0.7682561023188174,0.7682561023188174
Assam,Cachar,2025-05-01,-0.38226408666510814,-0.38226408666510814,-0.38226408666510814
Assam,Cachar,2025-06-01,0.6172934958692379,0.6172934958692379,0.6172934958692379
Assam,Cachar,2025-07-01,0.7235264310367578,0.7235264310367578,0.7235264310367578
Assam,Cachar,2025-09-01,-0.151529347947446,-0.151529347947446,-0.151529347947446
Assam,Cachar,2025-10-01,-0.20436626220441015,-0.20436626220441015,-0.20436626220441015
Assam,Cachar,2025-11-01,-0.015431906410401524,-0.015431906410401524,-0.015431906410401524
Assam,Cachar,2025-12-01,-0.1583753150603661,-0.1583753150603661,-0.1583753150603661
Assam,Charaideo,2025-03-01,-0.22073019378428094,-0.22073019378428094,-0.22073019378428094
Assam,Charaideo,2025-04-01,0.307555250784574,0.307555250784574,0.307555250784574
Assam,Charaideo,2025-05-01,-0.8555011070317282,-0.8555011070317282,-0.8555011070317282
Assam,Charaideo,2025-06-01,-0.8155746665703005,-0.8155746665703005,-0.8155746665703005
Assam,Charaideo,2025-07-01,-0.34016800674792985,-0.34016800674792985,-0.34016800674792985
Assam,Charaideo,2025-09-01,0.5939730182699253,0.5939730182699253,0.5939730182699253
Assam,Charaideo,2025-10-01,-0.46790615182055456,-0.46790615182055456,-0.46790615182055456
Assam,Charaideo,2025-11-01,-0.1492326528990754,-0.1492326528990754,-0.1492326528990754
Assam,Charaideo,2025-12-01,-0.432144611009793,-0.432144611009793,-0.432144611009793
Assam,Chirang,2025-03-01,-0.21857482325786307,-0.21857482325786307,-0.21857482325786307
Assam,Chirang,2025-04-01,0.5695182090008502,0.5695182090008502,0.5695182090008502
Assam,Chirang,2025-05-01,-0.6890874623618966,-0.6890874623618966,-0.6890874623618966
Assam,Chirang,2025-06-01,-0.12210293073572408,-0.12210293073572408,-0.12210293073572408
Assam,Chirang,2025-07-01,0.5166256936099899,0.5166256936099899,0.5166256936099899
Assam,Chirang,2025-09-01,-0.5114412638278716,-0.5114412638278716,-0.5114412638278716
Assam,Chirang,2025-10-01,-0.3891683242409832,-0.3891683242409832,-0.3891683242409832
Assam,Chirang,2025-11-01,0.0876242233182335,0.0876242233182335,0.0876242233182335
Assam,Chirang,2025-12-01,-0.15695207804733383,-0.15695207804733383,-0.15695207804733383
Assam,Darrang,2025-03-01,0.06451780685042516,0.06451780685042516,0.06451780685042516
Assam,Darrang,2025-04-01,0.6308687281736771,0.6308687281736771,0.6308687281736771
Assam,Darrang,2025-05-01,-0.5749397981281584,-0.5749397981281584,-0.5749397981281584
Assam,Darrang,2025-06-01,-0.6442473611038154,-0.6442473611038154,-0.6442473611038154
Assam,Darrang,2025-07-01,0.39482561562297913,0.39482561562297913,0.39482561562297913
Assam,Darrang,2025-09-01,0.7195754806515859,0.7195754806515859,0.7195754806515859
Assam,Darrang,2025-10-01,-0.2965886563365673,-0.2965886563365673,-0.2965886563365673
Assam,Darrang,2025-11-01,0.07984538748710177,0.07984538748710177,0.07984538748710177
Assam,Darrang,2025-12-01,-0.24552192461195396,-0.24552192461195396,-0.24552192461195396
Assam,Dhemaji,2025-03-01,-0.1049246784742098,-0.1049246784742098,-0.1049246784742098
Assam,Dhemaji,2025-04-01,0.5108611976348114,0.5108611976348114,0.5108611976348114
Assam,Dhemaji,2025-05-01,-0.1654025670938266,-0.1654025670938266,-0.1654025670938266
Assam,Dhemaji,2025-06-01,-0.5712054948523498,-0.5712054948523498,-0.5712054948523498
Assam,Dhemaji,2025-07-01,0.5052375472439,0.5052375472439,0.5052375472439
Assam,Dhemaji,2025-09-01,-0.4103163597222353,-0.4103163597222353,-0.4103163597222353
Assam,Dhemaji,2025-10-01,-0.2594682758987482,-0.2594682758987482,-0.2594682758987482
Assam,Dhemaji,2025-11-01,-0.08466153737381625,-0.08466153737381625,-0.08466153737381625
Assam,Dhemaji,2025-12-01,-0.26046718245386186,-0.26046718245386186,-0.26046718245386186
Assam,Dhubri,2025-03-01,0.01495146727261425,0.01495146727261425,0.01495146727261425
Assam,Dhubri,2025-04-01,0.7512685572196603,0.7512685572196603,0.7512685572196603
Assam,Dhubri,2025-05-01,-0.5200884865312416,-0.5200884865312416,-0.5200884865312416
Assam,Dhubri,2025-06-01,0.657680338784663,0.657680338784663,0.657680338784663
Assam,Dhubri,2025-07-01,0.3593837776410077,0.3593837776410077,0.3593837776410077
Assam,Dhubri,2025-09-01,0.864211109851546,0.864211109851546,0.864211109851546
Assam,Dhubri,2025-10-01,-0.24826944730261516,-0.24826944730261516,-0.24826944730261516
Assam,Dhubri,2025-11-01,-0.0028077902746621863,-0.0028077902746621863,-0.0028077902746621863
Assam,Dhubri,2025-12-01,-0.042254758286009456,-0.042254758286009456,-0.042254758286009456
Assam,Dibrugarh,2025-03-01,-0.09020329636194746,-0.09020329636194746,-0.09020329636194746
Assam,Dibrugarh,2025-04-01,0.6383332392941274,0.6383332392941274,0.6383332392941274
Assam,Dibrugarh,2025-05-01,-0.3768416342364798,-0.3768416342364798,-0.3768416342364798
Assam,Dibrugarh,2025-06-01,0.020730168585756548,0.020730168585756548,0.020730168585756548
Assam,Dibrugarh,2025-07-01,0.5928385028108402,0.5928385028108402,0.5928385028108402
Assam,Dibrugarh,2025-09-01,-0.34828523737000056,-0.34828523737000056,-0.34828523737000056
Assam,Dibrugarh,2025-10-01,-0.32621929140306305,-0.32621929140306305,-0.32621929140306305
Assam,Dibrugarh,2025-11-01,-0.028454173205959835,-0.028454173205959835,-0.028454173205959835
Assam,Dibrugarh,2025-12-01,-0.34378502216553364,-0.34378502216553364,-0.34378502216553364
Assam,Dima Hasao,2025-06-01,-1.4561394754834527,-1.4561394754834527,-1.4561394754834527
Assam,Dima Hasao,2025-07-01,-1.0071155559475513,-1.0071155559475513,-1.0071155559475513
Assam,Dima Hasao,2025-09-01,-1.2453886107789431,-1.2453886107789431,-1.2453886107789431
Assam,Dima Hasao,2025-10-01,-1.0295750880236034,-1.0295750880236034,-1.0295750880236034
Assam,Dima Hasao,2025-11-01,-0.9686675766851243,-0.9686675766851243,-0.9686675766851243
Assam,Dima Hasao,2025-12-01,-0.9238611839787975,-0.9238611839787975,-0.9238611839787975
Assam,Goalpara,2025-03-01,0.08595398899409032,0.08595398899409032,0.08595398899409032
Assam,Goalpara,2025-04-01,0.580732835625543,0.580732835625543,0.580732835625543
Assam,Goalpara,2025-05-01,-0.4717805714964872,-0.4717805714964872,-0.4717805714964872
Assam,Goalpara,2025-06-01,-0.7080621016186871,-0.7080621016186871,-0.7080621016186871
Assam,Goalpara,2025-07-01,0.7258256416286987,0.7258256416286987,0.7258256416286987
Assam,Goalpara,2025-09-01,-0.19874108609437385,-0.19874108609437385,-0.19874108609437385
Assam,Goalpara,2025-10-01,-0.3291847219703399,-0.3291847219703399,-0.3291847219703399
Assam,Goalpara,2025-11-01,-0.05966783922636415,-0.05966783922636415,-0.05966783922636415
Assam,Goalpara,2025-12-01,-0.16708158549948102,-0.16708158549948102,-0.16708158549948102
Assam,Golaghat,2025-03-01,0.14915138138533596,0.14915138138533596,0.14915138138533596
Assam,Golaghat,2025-04-01,0.4963761944861673,0.4963761944861673,0.4963761944861673
Assam,Golaghat,2025-05-01,-0.14153716877567368,-0.14153716877567368,-0.14153716877567368
Assam,Golaghat,2025-06-01,-0.49252605294943297,-0.49252605294943297,-0.49252605294943297
Assam,Golaghat,2025-07-01,0.40523526393906245,0.40523526393906245,0.40523526393906245
Assam,Golaghat,2025-09-01,-0.3781697997568766,-0.3781697997568766,-0.3781697997568766
Assam,Golaghat,2025-10-01,-0.36385253342340507,-0.36385253342340507,-0.36385253342340507
Assam,Golaghat,2025-11-01,0.016755817974191792,0.016755817974191792,0.016755817974191792
Assam,Golaghat,2025-12-01,-0.2984784912839528,-0.2984784912839528,-0.2984784912839528
Assam,Hailakandi,2025-03-01,-0.21057286651395563,-0.21057286651395563,-0.21057286651395563
Assam,Hailakandi,2025-04-01,0.4696893565308574,0.4696893565308574,0.4696893565308574
Assam,Hailakandi,2025-05-01,-0.7954831919957304,-0.7954831919957304,-0.7954831919957304
Assam,Hailakandi,2025-06-01,-0.17220966413911454,-0.17220966413911454,-0.17220966413911454
Assam,Hailakandi,2025-07-01,0.6230424106534459,0.6230424106534459,0.6230424106534459
Assam,Hailakandi,2025-09-01,0.16677132015902588,0.16677132015902588,0.16677132015902588
Assam,Hailakandi,2025-10-01,-0.3903928775697352,-0.3903928775697352,-0.3903928775697352
Assam,Hailakandi,2025-11-01,-0.1204539119500209,-0.1204539119500209,-0.1204539119500209
Assam,Hailakandi,2025-12-01,-0.26126066317834606,-0.26126066317834606,-0.26126066317834606
Assam,Hojai,2025-03-01,-0.1514021741743869,-0.1514021741743869,-0.1514021741743869
Assam,Hojai,2025-04-01,0.609380991971715,0.609380991971715,0.609380991971715
Assam,Hojai,2025-05-01,-0.6726605934555924,-0.6726605934555924,-0.6726605934555924
Assam,Hojai,2025-06-01,0.48862408838243426,0.48862408838243426,0.48862408838243426
Assam,Hojai,2025-07-01,0.6690486585660574,0.6690486585660574,0.6690486585660574
Assam,Hojai,2025-09-01,-0.24825599369596996,-0.24825599369596996,-0.24825599369596996
Assam,Hojai,2025-10-01,-0.3507568189078257,-0.3507568189078257,-0.3507568189078257
Assam,Hojai,2025-11-01,-0.1303554347646707,-0.1303554347646707,-0.1303554347646707
Assam,Hojai,2025-12-01,-0.26146743829198216,-0.26146743829198216,-0.26146743829198216
Assam,Jorhat,2025-03-01,0.018064003820045388,0.018064003820045388,0.018064003820045388
Assam,Jorhat,2025-04-01,0.45463319831451987,0.45463319831451987,0.45463319831451987
Assam,Jorhat,2025-05-01,-0.7676519632493155,-0.7676519632493155,-0.7676519632493155
Assam,Jorhat,2025-06-01,-0.4062932737473396,-0.4062932737473396,-0.4062932737473396
Assam,Jorhat,2025-07-01,0.49838404365864697,0.49838404365864697,0.49838404365864697
Assam,Jorhat,2025-09-01,-0.36176855518415213,-0.36176855518415213,-0.36176855518415213
Assam,Jorhat,2025-10-01,-0.20919838457288664,-0.20919838457288664,-0.20919838457288664
Assam,Jorhat,2025-11-01,-0.0753263066068817,-0.0753263066068817,-0.0753263066068817
Assam,Jorhat,2025-12-01,-0.38748052158436164,-0.38748052158436164,-0.38748052158436164
Assam,Kamrup,2025-03-01,-0.09639020160564274,-0.09639020160564274,-0.09639020160564274
Assam,Kamrup,2025-04-01,0.7251344809354899,0.7251344809354899,0.7251344809354899
Assam,Kamrup,2025-05-01,-0.09806050577252844,-0.09806050577252844,-0.09806050577252844
Assam,Kamrup,2025-06-01,-0.6366220925780407,-0.6366220925780407,-0.6366220925780407
Assam,Kamrup,2025-07-01,0.6702982414578585,0.6702982414578585,0.6702982414578585
Assam,Kamrup,2025-09-01,-0.18334001867443464,-0.18334001867443464,-0.18334001867443464
Assam,Kamrup,2025-10-01,-0.23455246239641114,-0.23455246239641114,-0.23455246239641114
Assam,Kamrup,2025-11-01,-0.07771784800361543,-0.07771784800361543,-0.07771784800361543
Assam,Kamrup,2025-12-01,-0.10392874453481575,-0.10392874453481575,-0.10392874453481575
Assam,Kamrup Metro,2025-03-01,0.13205950399250937,0.13205950399250937,0.13205950399250937
Assam,Kamrup Metro,2025-04-01,0.6143776133829056,0.6143776133829056,0.6143776133829056
Assam,Kamrup Metro,2025-05-01,-0.6020349738409465,-0.6020349738409465,-0.6020349738409465
Assam,Kamrup Metro,2025-06-01,-0.2887976054029504,-0.2887976054029504,-0.2887976054029504
Assam,Kamrup Metro,2025-07-01,0.5386047952786253,0.5386047952786253,0.5386047952786253
Assam,Kamrup Metro,2025-09-01,0.4313477686577675,0.4313477686577675,0.4313477686577675
Assam,Kamrup Metro,2025-10-01,-0.23539147118293535,-0.23539147118293535,-0.23539147118293535
Assam,Kamrup Metro,2025-11-01,0.027693146808185073,0.027693146808185073,0.027693146808185073
Assam,Kamrup Metro,2025-12-01,-0.35377969566671325,-0.35377969566671325,-0.35377969566671325
Assam,Karbi Anglong,2025-03-01,0.14733765912290894,0.14733765912290894,0.14733765912290894
Assam,Karbi Anglong,2025-04-01,0.6031049080319921,0.6031049080319921,0.6031049080319921
Assam,Karbi Anglong,2025-05-01,-0.18987008310567458,-0.18987008310567458,-0.18987008310567458
Assam,Karbi Anglong,2025-06-01,-0.6687902517516756,-0.6687902517516756,-0.6687902517516756
Assam,Karbi Anglong,2025-07-01,-0.20535132715713456,-0.20535132715713456,-0.20535132715713456
Assam,Karbi Anglong,2025-09-01,0.7734243278887662,0.7734243278887662,0.7734243278887662
Assam,Karbi Anglong,2025-10-01,-0.29045515285681667,-0.29045515285681667,-0.29045515285681667
Assam,Karbi Anglong,2025-11-01,0.11520034888288833,0.11520034888288833,0.11520034888288833
Assam,Karbi Anglong,2025-12-01,-0.30384065227165513,-0.30384065227165513,-0.30384065227165513
Assam,Karimganj,2025-03-01,0.05389731031355752,0.05389731031355752,0.05389731031355752
Assam,Karimganj,2025-04-01,0.5806604601455048,0.5806604601455048,0.5806604601455048
Assam,Karimganj,2025-05-01,-0.42338215367006227,-0.42338215367006227,-0.42338215367006227
Assam,Karimganj,2025-06-01,-0.3904461104428874,-0.3904461104428874,-0.3904461104428874
Assam,Karimganj,2025-07-01,0.5536080877128194,0.5536080877128194,0.5536080877128194
Assam,Karimganj,2025-09-01,0.020708350832686205,0.020708350832686205,0.020708350832686205
Assam,Karimganj,2025-10-01,-0.3373605813965886,-0.3373605813965886,-0.3373605813965886
Assam,Karimganj,2025-11-01,0.15705699479438803,0.15705699479438803,0.15705699479438803
Assam,Karimganj,2025-12-01,-0.09385101550208813,-0.09385101550208813,-0.09385101550208813
Assam,Kokrajhar,2025-03-01,-0.12207403572793459,-0.12207403572793459,-0.12207403572793459
Assam,Kokrajhar,2025-04-01,0.10155030219501267,0.10155030219501267,0.10155030219501267
Assam,Kokrajhar,2025-05-01,-0.2487444495044398,-0.2487444495044398,-0.2487444495044398
Assam,Kokrajhar,2025-06-01,-0.4836295571083714,-0.4836295571083714,-0.4836295571083714
Assam,Kokrajhar,2025-07-01,0.11345608082339659,0.11345608082339659,0.11345608082339659
Assam,Kokrajhar,2025-09-01,-0.06988823329505964,-0.06988823329505964,-0.06988823329505964
Assam,Kokrajhar,2025-10-01,-0.30384987394486784,-0.30384987394486784,-0.30384987394486784
Assam,Kokrajhar,2025-11-01,-0.050792212044183466,-0.050792212044183466,-0.050792212044183466
Assam,Kokrajhar,2025-12-01,-0.20174642181460742,-0.20174642181460742,-0.20174642181460742
Assam,Lakhimpur,2025-03-01,-0.047532458994058537,-0.047532458994058537,-0.047532458994058537
Assam,Lakhimpur,2025-04-01,0.6003347562723558,0.6003347562723558,0.6003347562723558
Assam,Lakhimpur,2025-05-01,-0.2782724716618204,-0.2782724716618204,-0.2782724716618204
Assam,Lakhimpur,2025-06-01,-0.5287834075876892,-0.5287834075876892,-0.5287834075876892
Assam,Lakhimpur,2025-07-01,0.12939142975201778,0.12939142975201778,0.12939142975201778
Assam,Lakhimpur,2025-09-01,0.3145490123308338,0.3145490123308338,0.3145490123308338
Assam,Lakhimpur,2025-10-01,-0.31600400648149823,-0.31600400648149823,-0.31600400648149823
Assam,Lakhimpur,2025-11-01,-0.13746756522652304,-0.13746756522652304,-0.13746756522652304
Assam,Lakhimpur,2025-12-01,-0.04846278614944139,-0.04846278614944139,-0.04846278614944139
Assam,Majuli,2025-03-01,-0.39548256431999534,-0.39548256431999534,-0.39548256431999534
Assam,Majuli,2025-04-01,-0.5078151977409139,-0.5078151977409139,-0.5078151977409139
Assam,Majuli,2025-05-01,-0.5509951267417648,-0.5509951267417648,-0.5509951267417648
Assam,Majuli,2025-06-01,-0.6594113561902969,-0.6594113561902969,-0.6594113561902969
Assam,Majuli,2025-07-01,0.28530709582748986,0.28530709582748986,0.28530709582748986
Assam,Majuli,2025-09-01,-0.49147653423684134,-0.49147653423684134,-0.49147653423684134
Assam,Majuli,2025-10-01,-0.7172363261453909,-0.7172363261453909,-0.7172363261453909
Assam,Majuli,2025-11-01,-0.6478549828088578,-0.6478549828088578,-0.6478549828088578
Assam,Majuli,2025-12-01,-0.13988440215518502,-0.13988440215518502,-0.13988440215518502
